edad,educacion,nivel_educacional,estado_civil,raza,sexo,nativo,horas_semanal,salario
35,Bachelors,13,Divorsiado,Blanco,Male,United-States,50,>50K
22,Some-college,10,Soltero,Blanco,Male,United-States,48,<=50K
37,Assoc-voc,11,Casado,Blanco,Female,United-States,38,<=50K
25,Bachelors,13,Soltero,Blanco,Male,Otro,40,<=50K
64,1st-4th,2,Casado,Blanco,Male,Otro,53,<=50K
46,Assoc-voc,11,Casado,Blanco,Male,United-States,48,>50K
30,HS-grad,9,Soltero,Blanco,Male,United-States,27,<=50K
63,Assoc-acdm,12,Divorsiado,Blanco,Male,United-States,40,>50K
51,HS-grad,9,Casado,Blanco,Male,United-States,40,>50K
68,7th-8th,4,Casado,Blanco,Male,United-States,16,<=50K
36,Doctorate,16,Casado,Blanco,Male,Otro,50,<=50K
28,Some-college,10,Soltero,Blanco,Male,United-States,50,<=50K
41,Some-college,10,Casado,Blanco,Male,United-States,40,<=50K
47,Some-college,10,Casado,Blanco,Male,United-States,40,<=50K
22,Some-college,10,Soltero,Negro,Female,United-States,30,<=50K
33,Bachelors,13,Soltero,Otro,Male,Otro,80,<=50K
34,Prof-school,15,Casado,Blanco,Male,United-States,40,>50K
46,Bachelors,13,Casado,Blanco,Male,United-States,40,>50K
28,Some-college,10,Casado,Blanco,Female,United-States,40,<=50K
36,HS-grad,9,Casado,Blanco,Male,United-States,52,>50K
18,Some-college,10,Soltero,Blanco,Female,United-States,20,<=50K
33,Masters,14,Casado,Blanco,Male,United-States,50,>50K
51,HS-grad,9,Casado,Blanco,Male,United-States,60,>50K
56,HS-grad,9,Casado,Blanco,Male,United-States,35,<=50K
54,HS-grad,9,Soltero,Blanco,Female,United-States,40,<=50K
29,HS-grad,9,Soltero,Negro,Female,United-States,40,<=50K
40,Some-college,10,Divorsiado,Otro,Female,United-States,84,<=50K
53,Masters,14,Casado,Blanco,Male,United-States,65,>50K
22,HS-grad,9,Soltero,Blanco,Male,United-States,35,<=50K
33,HS-grad,9,Casado,Blanco,Male,United-States,40,>50K
28,HS-grad,9,Divorsiado,Blanco,Male,United-States,50,<=50K
63,Some-college,10,Casado,Blanco,Female,United-States,12,<=50K
53,Doctorate,16,Casado,Blanco,Male,Otro,60,>50K
37,10th,6,Casado,Blanco,Male,United-States,50,<=50K
50,Some-college,10,Divorsiado,Blanco,Male,United-States,40,<=50K
22,HS-grad,9,Soltero,Blanco,Male,United-States,40,<=50K
40,Assoc-acdm,12,Soltero,Blanco,Female,United-States,40,<=50K
22,Bachelors,13,Soltero,Blanco,Female,United-States,40,>50K
21,Some-college,10,Soltero,Blanco,Male,United-States,40,<=50K
25,Assoc-acdm,12,Casado,Negro,Male,Otro,40,<=50K
20,Some-college,10,Soltero,Blanco,Female,United-States,40,<=50K
43,HS-grad,9,Casado,Blanco,Male,United-States,40,<=50K
29,Assoc-voc,11,Soltero,Blanco,Female,United-States,50,<=50K
32,Bachelors,13,Casado,Blanco,Male,United-States,40,>50K
42,Masters,14,Casado,Blanco,Male,United-States,50,>50K
33,HS-grad,9,Casado,Otro,Male,Otro,40,<=50K
27,Some-college,10,Casado,Blanco,Female,United-States,40,>50K
22,Some-college,10,Soltero,Blanco,Female,Otro,40,<=50K
29,Some-college,10,Casado,Blanco,Male,United-States,38,<=50K
29,HS-grad,9,Casado,Blanco,Male,United-States,40,<=50K
20,Some-college,10,Soltero,Blanco,Female,United-States,20,<=50K
35,10th,6,Soltero,Blanco,Male,United-States,40,<=50K
31,Bachelors,13,Casado,Blanco,Male,Otro,50,>50K
33,HS-grad,9,Soltero,Blanco,Male,United-States,50,<=50K
67,Some-college,10,Casado,Blanco,Male,United-States,40,<=50K
46,Some-college,10,Casado,Blanco,Male,United-States,10,<=50K
45,9th,5,Casado,Blanco,Female,United-States,40,>50K
17,11th,7,Soltero,Blanco,Male,United-States,20,<=50K
35,Bachelors,13,Casado,Blanco,Male,United-States,70,>50K
48,Bachelors,13,Casado,Negro,Male,Otro,40,>50K
49,HS-grad,9,Divorsiado,Negro,Female,United-States,40,<=50K
20,Some-college,10,Soltero,Blanco,Female,United-States,40,<=50K
27,HS-grad,9,Casado,Blanco,Male,Otro,46,<=50K
64,Some-college,10,Casado,Blanco,Male,United-States,20,<=50K
53,Some-college,10,Casado,Negro,Male,United-States,40,<=50K
52,HS-grad,9,Divorsiado,Blanco,Female,United-States,40,<=50K
29,HS-grad,9,Casado,Blanco,Male,United-States,55,<=50K
32,HS-grad,9,Casado,Blanco,Male,United-States,40,>50K
48,Bachelors,13,Casado,Blanco,Female,United-States,20,>50K
30,Some-college,10,Soltero,Blanco,Male,Otro,40,<=50K
34,HS-grad,9,Casado,Blanco,Male,United-States,20,<=50K
19,Some-college,10,Soltero,Blanco,Male,United-States,50,<=50K
39,HS-grad,9,Soltero,Blanco,Male,United-States,50,<=50K
28,11th,7,Soltero,Blanco,Male,United-States,40,<=50K
17,12th,8,Soltero,Blanco,Female,Otro,10,<=50K
54,Bachelors,13,Soltero,Blanco,Female,United-States,50,<=50K
24,Some-college,10,Soltero,Blanco,Male,United-States,40,<=50K
25,HS-grad,9,Soltero,Blanco,Female,United-States,40,<=50K
25,11th,7,Divorsiado,Blanco,Female,United-States,12,<=50K
48,Some-college,10,Casado,Blanco,Female,United-States,40,>50K
24,Bachelors,13,Soltero,Blanco,Female,United-States,40,<=50K
31,Some-college,10,Casado,Otro,Male,Otro,50,<=50K
47,Some-college,10,Casado,Blanco,Male,United-States,40,>50K
45,Bachelors,13,Casado,Blanco,Male,Otro,40,>50K
19,Some-college,10,Soltero,Blanco,Female,United-States,25,<=50K
52,Some-college,10,Casado,Blanco,Male,United-States,50,>50K
52,HS-grad,9,Casado,Blanco,Male,United-States,40,<=50K
19,HS-grad,9,Soltero,Otro,Female,Otro,12,<=50K
60,HS-grad,9,Casado,Blanco,Male,United-States,28,<=50K
43,Masters,14,Casado,Blanco,Male,United-States,50,>50K
24,Assoc-acdm,12,Divorsiado,Blanco,Female,United-States,30,<=50K
20,Some-college,10,Soltero,Blanco,Female,United-States,40,<=50K
51,HS-grad,9,Soltero,Blanco,Female,United-States,40,<=50K
38,9th,5,Divorsiado,Blanco,Male,United-States,40,<=50K
21,Some-college,10,Soltero,Blanco,Female,United-States,10,<=50K
40,HS-grad,9,Casado,Blanco,Male,United-States,50,>50K
54,Some-college,10,Viudo,Blanco,Female,United-States,40,<=50K
35,Bachelors,13,Soltero,Blanco,Male,United-States,50,<=50K
52,11th,7,Casado,Negro,Male,United-States,40,<=50K
53,HS-grad,9,Casado,Blanco,Male,United-States,40,>50K
56,Some-college,10,Viudo,Negro,Female,United-States,40,<=50K
35,HS-grad,9,Divorsiado,Negro,Male,United-States,40,<=50K
43,Some-college,10,Divorsiado,Blanco,Female,United-States,42,<=50K
29,Bachelors,13,Casado,Blanco,Male,Otro,40,<=50K
29,HS-grad,9,Casado,Otro,Male,United-States,65,<=50K
27,HS-grad,9,Soltero,Blanco,Female,United-States,40,<=50K
58,Bachelors,13,Casado,Blanco,Male,Otro,40,<=50K
64,HS-grad,9,Casado,Blanco,Male,United-States,18,<=50K
53,HS-grad,9,Casado,Negro,Female,United-States,32,<=50K
21,HS-grad,9,Soltero,Blanco,Female,United-States,30,<=50K
40,Assoc-acdm,12,Divorsiado,Blanco,Male,United-States,30,<=50K
52,Doctorate,16,Casado,Blanco,Male,Otro,40,>50K
38,Assoc-voc,11,Soltero,Blanco,Male,United-States,50,<=50K
40,Some-college,10,Divorsiado,Blanco,Female,United-States,30,<=50K
39,HS-grad,9,Casado,Blanco,Male,United-States,40,<=50K
56,Masters,14,Soltero,Blanco,Female,United-States,50,>50K
68,Doctorate,16,Casado,Blanco,Male,United-States,55,>50K
24,HS-grad,9,Soltero,Blanco,Male,United-States,38,<=50K
40,Prof-school,15,Casado,Blanco,Male,United-States,50,>50K
43,Prof-school,15,Casado,Negro,Male,United-States,99,>50K
38,Bachelors,13,Soltero,Blanco,Female,United-States,70,<=50K
45,HS-grad,9,Casado,Blanco,Male,United-States,40,>50K
18,11th,7,Soltero,Blanco,Male,United-States,55,<=50K
57,Masters,14,Casado,Blanco,Male,United-States,50,>50K
49,HS-grad,9,Casado,Negro,Female,United-States,35,<=50K
25,Some-college,10,Soltero,Blanco,Female,Otro,40,<=50K
52,Some-college,10,Divorsiado,Blanco,Male,United-States,40,<=50K
56,10th,6,Divorsiado,Blanco,Male,United-States,56,<=50K
26,Some-college,10,Soltero,Blanco,Male,United-States,48,<=50K
19,HS-grad,9,Soltero,Blanco,Female,United-States,40,<=50K
25,Bachelors,13,Soltero,Otro,Female,United-States,40,<=50K
25,HS-grad,9,Casado,Blanco,Female,United-States,30,<=50K
21,HS-grad,9,Soltero,Blanco,Male,United-States,45,<=50K
48,7th-8th,4,Casado,Blanco,Male,Otro,40,<=50K
33,Masters,14,Casado,Blanco,Male,Otro,60,<=50K
31,HS-grad,9,Divorsiado,Otro,Male,United-States,40,<=50K
26,HS-grad,9,Divorsiado,Blanco,Male,United-States,65,<=50K
37,Bachelors,13,Soltero,Blanco,Male,United-States,38,<=50K
29,Some-college,10,Divorsiado,Blanco,Female,United-States,30,<=50K
20,Some-college,10,Soltero,Blanco,Male,United-States,20,<=50K
28,Some-college,10,Casado,Otro,Male,Otro,60,<=50K
49,HS-grad,9,Viudo,Blanco,Female,United-States,20,<=50K
73,10th,6,Soltero,Blanco,Male,United-States,4,<=50K
49,Masters,14,Casado,Blanco,Male,United-States,40,>50K
51,Some-college,10,Casado,Blanco,Female,United-States,40,>50K
40,Some-college,10,Casado,Blanco,Male,United-States,40,<=50K
24,Assoc-voc,11,Soltero,Blanco,Female,United-States,40,<=50K
18,12th,8,Soltero,Blanco,Male,United-States,24,<=50K
41,10th,6,Casado,Negro,Male,United-States,40,>50K
46,HS-grad,9,Casado,Blanco,Male,United-States,40,>50K
46,HS-grad,9,Casado,Blanco,Female,United-States,40,<=50K
64,10th,6,Casado,Blanco,Male,United-States,40,>50K
50,Prof-school,15,Casado,Blanco,Male,United-States,40,>50K
53,Masters,14,Casado,Blanco,Male,United-States,36,>50K
21,HS-grad,9,Soltero,Blanco,Male,United-States,40,<=50K
22,Some-college,10,Casado,Blanco,Male,United-States,25,<=50K
37,Bachelors,13,Divorsiado,Blanco,Female,United-States,45,>50K
39,Prof-school,15,Soltero,Blanco,Male,United-States,55,>50K
30,Bachelors,13,Casado,Otro,Male,Otro,40,<=50K
25,Bachelors,13,Soltero,Blanco,Male,United-States,40,<=50K
26,Some-college,10,Soltero,Negro,Female,United-States,40,<=50K
43,Bachelors,13,Soltero,Blanco,Male,United-States,50,<=50K
59,HS-grad,9,Viudo,Blanco,Female,United-States,60,<=50K
27,HS-grad,9,Casado,Blanco,Female,Otro,40,<=50K
55,10th,6,Casado,Negro,Male,United-States,40,>50K
20,Some-college,10,Soltero,Blanco,Male,Otro,12,<=50K
25,Assoc-voc,11,Soltero,Blanco,Female,Otro,36,<=50K
28,Assoc-acdm,12,Casado,Blanco,Male,United-States,40,<=50K
29,Bachelors,13,Soltero,Blanco,Male,United-States,50,<=50K
60,11th,7,Casado,Blanco,Male,United-States,40,>50K
37,Bachelors,13,Casado,Blanco,Female,United-States,50,>50K
25,11th,7,Divorsiado,Blanco,Female,United-States,40,<=50K
27,Some-college,10,Casado,Blanco,Male,United-States,60,<=50K
50,Bachelors,13,Casado,Blanco,Male,United-States,40,>50K
41,Some-college,10,Casado,Blanco,Male,United-States,70,<=50K
46,7th-8th,4,Casado,Blanco,Male,United-States,47,<=50K
35,Assoc-voc,11,Divorsiado,Negro,Female,United-States,40,<=50K
21,Some-college,10,Soltero,Blanco,Male,United-States,40,<=50K
35,11th,7,Casado,Blanco,Female,United-States,60,<=50K
40,HS-grad,9,Soltero,Negro,Male,United-States,40,<=50K
49,Bachelors,13,Casado,Blanco,Male,United-States,40,>50K
29,Bachelors,13,Soltero,Blanco,Female,United-States,50,<=50K
43,Bachelors,13,Divorsiado,Blanco,Female,United-States,40,<=50K
39,Assoc-acdm,12,Soltero,Negro,Male,United-States,60,<=50K
35,HS-grad,9,Soltero,Blanco,Male,United-States,60,<=50K
52,Some-college,10,Casado,Blanco,Male,United-States,40,<=50K
25,Some-college,10,Soltero,Negro,Male,Otro,40,<=50K
20,HS-grad,9,Soltero,Blanco,Female,United-States,30,<=50K
46,Some-college,10,Divorsiado,Blanco,Female,Otro,10,<=50K
24,Bachelors,13,Soltero,Blanco,Male,United-States,40,<=50K
29,Bachelors,13,Casado,Otro,Male,Otro,30,<=50K
21,Some-college,10,Soltero,Blanco,Male,United-States,40,<=50K
37,Bachelors,13,Divorsiado,Blanco,Female,United-States,50,<=50K
43,HS-grad,9,Soltero,Blanco,Male,United-States,40,<=50K
19,HS-grad,9,Soltero,Blanco,Female,United-States,26,<=50K
47,HS-grad,9,Casado,Blanco,Male,United-States,45,<=50K
61,HS-grad,9,Casado,Blanco,Male,United-States,45,>50K
21,Assoc-acdm,12,Soltero,Blanco,Male,United-States,55,<=50K
35,HS-grad,9,Casado,Blanco,Male,United-States,60,<=50K
60,10th,6,Casado,Negro,Male,United-States,40,<=50K
27,Some-college,10,Soltero,Blanco,Female,United-States,40,<=50K
57,Bachelors,13,Casado,Otro,Male,Otro,35,<=50K
56,1st-4th,2,Casado,Blanco,Male,United-States,40,<=50K
27,HS-grad,9,Soltero,Blanco,Female,United-States,40,<=50K
47,7th-8th,4,Casado,Negro,Female,United-States,35,<=50K
19,HS-grad,9,Soltero,Blanco,Male,United-States,30,<=50K
28,12th,8,Divorsiado,Blanco,Female,United-States,30,<=50K
43,10th,6,Casado,Blanco,Male,United-States,40,<=50K
63,Some-college,10,Divorsiado,Blanco,Female,United-States,35,<=50K
22,Some-college,10,Soltero,Blanco,Male,United-States,40,<=50K
25,HS-grad,9,Divorsiado,Otro,Female,Otro,40,<=50K
35,HS-grad,9,Soltero,Blanco,Male,United-States,40,>50K
20,HS-grad,9,Soltero,Blanco,Female,United-States,40,<=50K
48,10th,6,Casado,Blanco,Male,United-States,70,<=50K
30,Bachelors,13,Soltero,Negro,Female,Otro,40,<=50K
31,Bachelors,13,Casado,Blanco,Male,United-States,40,>50K
20,HS-grad,9,Soltero,Otro,Female,Otro,24,<=50K
57,Masters,14,Casado,Blanco,Male,United-States,50,>50K
41,Assoc-voc,11,Casado,Blanco,Female,United-States,44,>50K
33,HS-grad,9,Divorsiado,Blanco,Female,United-States,40,<=50K
27,Assoc-voc,11,Casado,Blanco,Male,United-States,40,<=50K
34,HS-grad,9,Casado,Blanco,Male,United-States,60,>50K
22,10th,6,Soltero,Blanco,Male,United-States,30,<=50K
50,Assoc-acdm,12,Casado,Negro,Female,United-States,40,>50K
40,Bachelors,13,Casado,Blanco,Male,United-States,45,>50K
37,HS-grad,9,Casado,Blanco,Male,United-States,51,<=50K
40,Assoc-acdm,12,Divorsiado,Blanco,Male,United-States,40,<=50K
53,Masters,14,Casado,Blanco,Male,United-States,55,>50K
38,Some-college,10,Casado,Blanco,Male,United-States,40,>50K
25,HS-grad,9,Soltero,Blanco,Male,United-States,40,<=50K
51,HS-grad,9,Casado,Negro,Male,United-States,40,<=50K
22,12th,8,Soltero,Negro,Male,United-States,40,<=50K
18,Some-college,10,Soltero,Blanco,Male,United-States,16,<=50K
41,11th,7,Casado,Blanco,Male,United-States,40,>50K
33,HS-grad,9,Soltero,Blanco,Female,United-States,40,<=50K
33,Bachelors,13,Soltero,Blanco,Female,United-States,40,<=50K
67,Some-college,10,Casado,Blanco,Male,United-States,40,<=50K
47,HS-grad,9,Casado,Blanco,Male,United-States,50,>50K
24,Some-college,10,Soltero,Blanco,Male,United-States,40,<=50K
32,7th-8th,4,Casado,Blanco,Male,United-States,40,<=50K
29,HS-grad,9,Soltero,Blanco,Female,Otro,40,<=50K
25,Assoc-voc,11,Soltero,Blanco,Male,United-States,45,<=50K
33,Some-college,10,Divorsiado,Blanco,Female,United-States,40,<=50K
55,Bachelors,13,Casado,Blanco,Male,United-States,40,<=50K
31,Some-college,10,Casado,Blanco,Male,United-States,40,>50K
32,Masters,14,Casado,Blanco,Male,United-States,50,<=50K
18,HS-grad,9,Soltero,Blanco,Male,United-States,3,<=50K
36,HS-grad,9,Divorsiado,Blanco,Female,United-States,50,<=50K
58,HS-grad,9,Viudo,Blanco,Female,United-States,27,<=50K
34,Masters,14,Casado,Blanco,Male,United-States,50,>50K
19,11th,7,Soltero,Blanco,Male,United-States,40,<=50K
21,HS-grad,9,Soltero,Negro,Female,United-States,40,<=50K
36,HS-grad,9,Soltero,Blanco,Male,United-States,50,<=50K
37,Bachelors,13,Casado,Negro,Female,United-States,40,>50K
43,HS-grad,9,Casado,Negro,Female,Otro,21,<=50K
52,Bachelors,13,Casado,Blanco,Male,United-States,40,<=50K
48,Assoc-voc,11,Divorsiado,Blanco,Female,Otro,40,<=50K
43,Some-college,10,Divorsiado,Blanco,Female,United-States,38,<=50K
22,HS-grad,9,Soltero,Blanco,Male,United-States,40,<=50K
57,5th-6th,3,Divorsiado,Blanco,Male,United-States,40,<=50K
37,Assoc-acdm,12,Soltero,Blanco,Female,United-States,40,<=50K
39,Some-college,10,Divorsiado,Otro,Female,United-States,38,<=50K
54,Some-college,10,Casado,Blanco,Male,United-States,40,>50K
27,Assoc-acdm,12,Soltero,Blanco,Male,United-States,40,<=50K
21,HS-grad,9,Soltero,Blanco,Female,United-States,35,<=50K
65,Some-college,10,Casado,Blanco,Female,United-States,38,<=50K
30,Some-college,10,Casado,Blanco,Female,United-States,40,<=50K
22,9th,5,Soltero,Blanco,Female,United-States,40,<=50K
26,Bachelors,13,Casado,Blanco,Male,United-States,50,<=50K
25,11th,7,Casado,Blanco,Male,United-States,40,<=50K
35,Assoc-voc,11,Casado,Blanco,Female,United-States,40,>50K
47,Assoc-voc,11,Casado,Blanco,Male,United-States,50,>50K
23,Assoc-acdm,12,Soltero,Blanco,Male,United-States,60,<=50K
42,HS-grad,9,Casado,Negro,Male,United-States,40,>50K
39,Some-college,10,Soltero,Otro,Male,United-States,30,<=50K
55,Doctorate,16,Casado,Blanco,Male,United-States,60,>50K
24,Masters,14,Casado,Otro,Female,Otro,10,<=50K
46,Bachelors,13,Casado,Blanco,Male,Otro,40,>50K
53,HS-grad,9,Casado,Blanco,Male,United-States,40,>50K
44,11th,7,Casado,Negro,Female,United-States,60,<=50K
40,HS-grad,9,Casado,Negro,Female,United-States,40,<=50K
48,Some-college,10,Casado,Blanco,Male,United-States,40,>50K
26,Assoc-voc,11,Casado,Blanco,Female,United-States,35,<=50K
22,HS-grad,9,Soltero,Blanco,Female,United-States,40,<=50K
35,HS-grad,9,Casado,Blanco,Female,United-States,12,<=50K
20,Some-college,10,Soltero,Blanco,Female,United-States,20,<=50K
43,HS-grad,9,Divorsiado,Blanco,Female,United-States,40,<=50K
37,HS-grad,9,Casado,Blanco,Female,United-States,25,<=50K
30,HS-grad,9,Casado,Otro,Male,Otro,40,<=50K
41,HS-grad,9,Casado,Otro,Male,United-States,50,<=50K
38,Prof-school,15,Casado,Blanco,Male,United-States,60,>50K
77,9th,5,Casado,Negro,Male,United-States,40,<=50K
42,HS-grad,9,Casado,Blanco,Male,United-States,50,<=50K
20,HS-grad,9,Soltero,Negro,Male,United-States,40,<=50K
36,Bachelors,13,Divorsiado,Blanco,Female,United-States,40,<=50K
32,Assoc-voc,11,Soltero,Otro,Male,United-States,40,<=50K
27,Bachelors,13,Casado,Blanco,Male,United-States,40,>50K
25,Some-college,10,Divorsiado,Blanco,Male,United-States,45,<=50K
40,Masters,14,Soltero,Blanco,Male,United-States,40,<=50K
18,11th,7,Soltero,Blanco,Male,United-States,25,<=50K
49,Bachelors,13,Casado,Blanco,Male,United-States,45,>50K
17,11th,7,Soltero,Blanco,Female,United-States,16,<=50K
29,HS-grad,9,Soltero,Blanco,Female,United-States,40,<=50K
47,Prof-school,15,Casado,Otro,Male,Otro,55,>50K
24,Some-college,10,Casado,Blanco,Male,United-States,45,<=50K
58,7th-8th,4,Casado,Blanco,Male,United-States,24,<=50K
29,HS-grad,9,Soltero,Blanco,Male,United-States,40,<=50K
45,Some-college,10,Casado,Blanco,Female,Otro,24,>50K
30,12th,8,Casado,Blanco,Male,United-States,50,<=50K
19,Some-college,10,Soltero,Blanco,Male,United-States,20,<=50K
59,10th,6,Casado,Blanco,Male,United-States,40,>50K
47,7th-8th,4,Casado,Blanco,Female,United-States,30,<=50K
41,Some-college,10,Casado,Negro,Male,United-States,40,<=50K
28,Assoc-acdm,12,Soltero,Blanco,Male,Otro,40,<=50K
46,Assoc-acdm,12,Casado,Blanco,Male,United-States,40,>50K
40,Some-college,10,Casado,Blanco,Male,United-States,60,<=50K
66,10th,6,Divorsiado,Negro,Female,United-States,40,<=50K
30,Bachelors,13,Soltero,Negro,Male,Otro,45,>50K
44,Some-college,10,Soltero,Blanco,Male,United-States,12,<=50K
58,HS-grad,9,Casado,Blanco,Male,United-States,60,>50K
21,7th-8th,4,Soltero,Blanco,Male,Otro,48,<=50K
59,9th,5,Viudo,Negro,Female,United-States,40,<=50K
35,Some-college,10,Casado,Blanco,Male,United-States,40,<=50K
45,9th,5,Casado,Negro,Male,United-States,40,>50K
30,HS-grad,9,Casado,Blanco,Male,United-States,40,<=50K
33,HS-grad,9,Soltero,Negro,Male,Otro,40,<=50K
26,Some-college,10,Soltero,Blanco,Female,United-States,15,<=50K
48,Some-college,10,Casado,Negro,Female,United-States,35,<=50K
31,HS-grad,9,Soltero,Otro,Female,United-States,40,<=50K
36,HS-grad,9,Casado,Blanco,Male,United-States,45,<=50K
48,HS-grad,9,Divorsiado,Blanco,Female,United-States,38,<=50K
30,HS-grad,9,Casado,Blanco,Male,United-States,40,<=50K
33,HS-grad,9,Casado,Blanco,Male,United-States,50,>50K
19,9th,5,Soltero,Blanco,Female,United-States,25,<=50K
37,Assoc-acdm,12,Casado,Negro,Female,Otro,40,>50K
53,Bachelors,13,Casado,Blanco,Male,United-States,45,>50K
18,Some-college,10,Soltero,Blanco,Female,Otro,40,<=50K
38,Some-college,10,Casado,Blanco,Male,United-States,50,>50K
34,Some-college,10,Soltero,Blanco,Male,United-States,50,<=50K
45,Bachelors,13,Casado,Blanco,Male,United-States,52,>50K
33,Assoc-voc,11,Casado,Blanco,Male,United-States,60,<=50K
35,Assoc-voc,11,Casado,Blanco,Female,United-States,44,<=50K
22,HS-grad,9,Soltero,Negro,Male,United-States,40,<=50K
35,HS-grad,9,Divorsiado,Blanco,Female,United-States,30,<=50K
45,HS-grad,9,Casado,Otro,Male,United-States,8,<=50K
17,11th,7,Soltero,Blanco,Male,United-States,45,<=50K
50,HS-grad,9,Casado,Blanco,Male,United-States,45,<=50K
38,Bachelors,13,Casado,Blanco,Male,United-States,50,>50K
33,Some-college,10,Casado,Blanco,Male,United-States,50,>50K
46,HS-grad,9,Casado,Blanco,Male,Otro,35,<=50K
25,Bachelors,13,Soltero,Blanco,Female,United-States,50,<=50K
64,HS-grad,9,Casado,Blanco,Male,United-States,40,<=50K
62,Some-college,10,Casado,Blanco,Male,United-States,10,<=50K
32,HS-grad,9,Casado,Blanco,Male,United-States,60,>50K
17,11th,7,Soltero,Blanco,Male,United-States,20,<=50K
61,HS-grad,9,Casado,Blanco,Male,United-States,55,<=50K
40,Doctorate,16,Soltero,Negro,Female,United-States,40,<=50K
21,HS-grad,9,Soltero,Blanco,Female,United-States,40,<=50K
39,Bachelors,13,Casado,Blanco,Male,United-States,50,>50K
35,Some-college,10,Casado,Blanco,Male,United-States,45,<=50K
29,Assoc-voc,11,Casado,Blanco,Male,United-States,40,<=50K
27,Assoc-acdm,12,Soltero,Negro,Male,United-States,40,<=50K
20,Assoc-acdm,12,Soltero,Blanco,Female,United-States,40,<=50K
34,Some-college,10,Casado,Blanco,Female,United-States,20,>50K
51,Masters,14,Soltero,Blanco,Male,United-States,40,<=50K
45,HS-grad,9,Casado,Negro,Female,United-States,15,<=50K
20,Some-college,10,Soltero,Blanco,Female,United-States,40,<=50K
31,Some-college,10,Casado,Blanco,Male,United-States,40,<=50K
29,HS-grad,9,Soltero,Negro,Male,United-States,40,<=50K
